Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
131	1	0.7776	0.5827923801880849	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.3		final_state		True		373.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2600.848	599	599	819	1199					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0018894808933749504	adam	10	+accuracy	0.9901	2600.848	97.0	10	599	599	765	1199					0.03142690601622223	0	0.6972	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8195175121102152
132	0	0.5388	1.3585318568386608	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0		attention		True		357.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2618.168	819	599	1117	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.182410798325567e-06	adam	10	+accuracy	0.5337	2618.168	83.0	9	819	599	1117	599					1.1734853322338905	0	0.5388	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1667431170427347
133	0	0.7556	0.6452843196029905	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	310.0		422.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.512	997	599	599	807					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.009824363157555902	adam	10	+accuracy	0.9681	2590.508	45.0	9	599	599	599	807					5.844499394772159	0	0.7140000000000001	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	147.6806584128851
134	27	0.6446	0.9507974356035644	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.376	743	613	599	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00016471965688907722	adam	10	+accuracy	0.6462	2581.376	116.0	36	743	613	599	18					0.9466137434266936	0	0.6444	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9504617603519296
135	15	0.778	0.6182312844674799	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.208	939	613	1527	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002532654091409173	adam	10	+accuracy	0.9168	2581.204	78.0	24	939	613	1527	599					0.2648952045258443	0	0.777	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6206839118577256
136	14	0.7812	0.5856476369537885	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4		final_state		True		240.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.9120000000007	979	653	593	713					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00022190091397636416	adam	10	+accuracy	0.8208	2586.9120000000007	147.0	23	979	599	593	713					0.4844399523583187	0	0.779	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5862585132635092
137	48	0.4512	1.3779538477523416	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.0												linear					bag_of_word_counts	classifier	2571.888	979	1013	593	1177					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1646397920709631e-06	adam	10	+accuracy	0.4812	2571.888	1056.0	49	599	599	593	1053					1.3768910632771292	0	0.451	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3779301386845262
138	0	0.7444	1.0717884268187272	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2571.932	811	599	795	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07317494731238626	adam	10	+accuracy	0.9774	2571.928	318.0	9	811	599	593	599					0.08454780412873455	0	0.6832	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.741425711142866
139	22	0.7406	0.7821567790417732	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.3												linear					bag_of_word_counts	classifier	2572.264	1417	1069	599	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00036297528551047103	adam	10	+accuracy	0.7787	2572.264	754.0	31	743	613	599	599					0.6984280275691087	0	0.7404	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7813110328927825
140	3	0.7194	1.482746245740335	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4		meanpool		True		483.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.916	997	599	599	915					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05186468590491864	adam	10	+accuracy	0.9851	2590.916	89.0	12	997	599	599	915					0.0488719273667047	0	0.711	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7404890166053288
141	21	0.7778	0.6130405287199383	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.916	593	659	613	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002142264279605005	adam	10	+accuracy	0.8964	2580.916	89.0	30	593	659	613	599					0.31989977950123466	0	0.7778	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6133323391027088
142	5	0.7879999999999999	0.5858172408387631	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	216.0		237.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.36	599	599	795	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001684442045178064	adam	10	+accuracy	0.9778	2586.36	72.0	14	10	599	795	599					0.11533512803874198	0	0.7786	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6286428729190102
143	2	0.7904	0.6204709059829954	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.4		final_state		True		423.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2608.192	797	599	599	1087					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0026779033833387663	adam	10	+accuracy	0.9919	2608.192	110.0	11	753	599	599	1087					0.02261490046764445	0	0.7238	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9437899612173248
144	28	0.6	1.0211874261687073	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	37	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.08	599	599	613	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.353979053008116e-05	adam	10	+accuracy	0.5882	2581.08	107.0	37	599	599	613	459					1.045116691073035	0	0.6	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0210017456284053
145	15	0.7588	0.6349656759183618	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.0		final_state		True		146.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2585.7960000000007	613	883	829	693					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.519790866305604e-05	adam	10	+accuracy	0.7791	2585.7960000000007	211.0	24	613	883	829	10					0.5897292838354778	0	0.758	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6345057449763334
146	14	0.7198	0.741487641877766	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4		final_state		True		407.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2621.072	963	599	599	1263					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2267657535657227e-05	adam	10	+accuracy	0.7159	2621.072	216.0	23	963	599	599	1263					0.7453393807077104	0	0.7194	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7380277672900429
147	14	0.68	0.8866787914988361	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.3		final_state		True		281.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2594.452	599	599	1065	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.046547943791447e-06	adam	10	+accuracy	0.6753	2594.452	187.0	23	599	599	1065	599					0.8919335983361408	0	0.68	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8813750683506832
148	23	0.7186	0.7982134728492061	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.3520000000008	599	599	893	611					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00026218691332822585	adam	10	+accuracy	0.7281	2580.3520000000008	92.0	32	599	599	599	611					0.7694607278343978	0	0.7186	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7973350090316579
149	0	0.7736	0.6206967061079001	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2573.036	743	903	611	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.016266775067482572	adam	10	+accuracy	0.9848	2573.036	361.0	9	599	593	599	599					0.05814398300780613	0	0.7324	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8229398033286952
150	3	0.7826	0.5732008052777641	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1		meanpool		True		194.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2589.04	715	599	593	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000983868385108264	adam	10	+accuracy	0.9614	2589.036	78.0	12	715	599	593	599					0.1238114876304842	0	0.7322	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0469804292992702
151	24	0.5354	1.2678390243385411	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.188	613	685	599	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.391122007338872e-06	adam	10	+accuracy	0.4289	2583.188	92.0	33	613	599	599	593					1.29814528583721	0	0.5354	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2676771788657466
152	0	0.784	0.5886122101469885	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4		attention		True		334.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2587.016	753	599	599	1087					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.020885317330891183	adam	10	+accuracy	0.883	2587.008	64.0	9	753	599	599	599					0.4896033055083767	0	0.684	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5352588062044945
153	18	0.787	0.5744656995881962	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	254.0		263.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2593.636	807	1013	593	733					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.963596857729719e-05	adam	10	+accuracy	0.8738	2593.636	128.0	27	807	647	593	733					0.3716616384732496	0	0.7866	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5745111066329328
154	27	0.705	0.8364591658869877	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.388	599	1077	613	593					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002770986049096012	adam	10	+accuracy	0.6979	2581.388	113.0	36	599	665	613	593					0.8382144369137515	0	0.705	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8361568300029899
155	6	0.7826	0.6063519365425352	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.1												linear					bag_of_word_counts	classifier	2571.636	599	599	611	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0034142213785718013	adam	10	+accuracy	0.9679	2571.628	692.0	15	599	599	611	599					0.16616114470989082	0	0.7796	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6077947118614293
156	0	0.7808	0.6124579880056502	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.468	613	883	829	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06159971741559216	adam	10	+accuracy	0.9915	2580.464	38.0	9	613	835	829	613					0.03802889657865284	0	0.7276	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0509322964692418
157	49	0.5866	0.9852775456030156	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.1					50.0			[1, 2, 3, 4, 5]	460.0		210.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2588.284	875	883	599	945					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.8069789066927346e-06	adam	10	+accuracy	0.5868	2588.284	214.0	49	809	883	599	599					0.9896685450699678	0	0.5866	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9852775456030156
158	19	0.7318	0.7136086225509644	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.1		final_state		True		385.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2589.028	599	765	1013	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.3085980530203506e-05	adam	10	+accuracy	0.7311	2589.028	183.0	28	599	765	753	599					0.7149765609176295	0	0.7316	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7127570909789845
159	24	0.7248	0.7343179885345169	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.4		attention		True		226.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.82	659	765	791	1147					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.47880234288879e-05	adam	10	+accuracy	0.7241	2584.82	220.0	33	659	765	791	599					0.7415252183652987	0	0.7242	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.733887268018119
160	28	0.715	0.7688527778734134	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	37	64	basic	0.4		final_state		True		154.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.92	789	663	613	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.9451948342542383e-05	adam	10	+accuracy	0.7079	2583.92	231.00000000000003	37	593	663	613	599					0.7827915701137227	0	0.7148	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.768714415121682
161	10	0.561	1.1268234705623192	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.324	613	793	721	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.0811489094452206e-05	adam	10	+accuracy	0.5599	2580.324	64.0	19	613	721	0	599					1.1152568949255974	0	0.5606	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1136411096476302
162	4	0.7854	0.5768565456323986	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	284.0		209.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.8	599	599	789	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002311769058675337	adam	10	+accuracy	0.9894	2586.8	63.00000000000001	13	599	599	789	599					0.06645057279213219	0	0.779	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6576732444235042
163	14	0.7872	0.5786288007150723	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	383.0		257.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.376	717	771	599	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.11771990598152e-05	adam	10	+accuracy	0.8226	2586.376	119.0	23	717	771	599	613					0.4880199337461192	0	0.7866	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5757967192160932
164	21	0.7768	0.6132932346832903	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.44	717	771	599	613					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0014884544242155233	adam	10	+accuracy	0.8876	2580.44	111.0	30	717	599	599	613					0.3445255292259204	0	0.7768	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6132263239425949
165	7	0.7902	0.5974166966691802	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	248.0		178.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.576	599	735	593	873					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00024268748584432685	adam	10	+accuracy	0.9803	2584.576	73.0	16	599	735	593	613					0.09869926709942756	0	0.785	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6368561843528023
166	5	0.787	0.5876343648267698	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.3		final_state		True		176.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.728	599	867	739	1131					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004124151465809866	adam	10	+accuracy	0.8842	2590.724	126.0	14	593	867	739	613					0.3337060385828565	0	0.7748	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6378569323805314
167	23	0.7764	0.6161173472676096	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.38	613	663	599	599					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001989369158582751	adam	10	+accuracy	0.9077	2581.376	93.0	32	613	663	599	599					0.2956081811979318	0	0.7762	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6163567312156097
168	15	0.787	0.5863572883455059	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	168.0		168.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.76	599	599	1535	709					/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.925136641455335e-05	adam	10	+accuracy	0.8190000000000001	2584.76	116.0	24	599	599	611	709					0.4997140321002645	0	0.7859999999999999	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5856506767906721
