Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
41	17	0.7981651376146789	0.4543325006961823	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	26	False	32	basic	0.2	['attention final_state meanpool maxpool']	True	336	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4169.5	2807	3071	1523	3449	2235	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.081298458235347e-06	adam	10	+accuracy	0.8109826589595376	4169.5	691.0	26	1747	3071	1495	2703	2207	2841	2977	2875	0.45790743099929	0	0.7970183486238532	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4521928057074547	10000
42	19	0.8612385321100917	0.9814929791859218	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	28	False	32	basic	0.4	['attention final_state meanpool']	True	506	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.912	2477	2753	2359	2919	2605	2695	2375	2933		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.9544709282050626e-05	adam	10	+accuracy	0.9991329479768786	4174.912	961.0	28	2449	10	1759	10	2605	2051	2375	2487	0.0031909021046785165	0	0.8577981651376146	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.0123310393786855	10000
43	13	0.8325688073394495	0.4036831318267754	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	22	False	32	basic	0.1	['attention final_state meanpool']	True	472	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4171.476	2807	3071	1495	3449	2207	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.092086887459471e-06	adam	10	+accuracy	0.869942196531792	4171.476	663.0	22	1733	3071	1495	2703	2207	2841	2977	2875	0.317127700019542	0	0.8325688073394495	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4028708083289009	10000
44	0	0.5091743119266054	0.6934159653527396	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.1	['attention meanpool final_state maxpool']	True	173	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.772	2447	1605	1731	2323	2605	1707	1923	2933		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0725345170333155	adam	10	+accuracy	0.4972543352601156	4172.772	280.0	9	2447	1605	1731	2323	2605	1707	1923	2905	0.8149029997087294	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.6941236768450055	10000
45	17	0.8394495412844036	0.3911700498844896	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	26	False	32	basic	0.4	['meanpool maxpool']	True	117	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.532	2247	1959	1955	3411	2793	2663	1957	2981		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.400047139192678e-05	adam	10	+accuracy	0.8697976878612717	4174.532	755.0	26	0	1959	1955	2901	2791	0	0	2035	0.3191956538483844	0	0.8394495412844036	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.3910319613558905	10000
46	2	0.8635321100917431	0.34178040123411585	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.3	['final_state maxpool']	True	103	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.52	2477	1943	1733	2351	2605	2051	2375	2487		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0077969493052874	adam	10	+accuracy	0.9998554913294798	4174.52	314.0	11	2449	39	10	10	2605	2051	2375	2487	0.0004824506642494333	0	0.8428899082568807	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.3650627263954709	10000
47	14	0.8061926605504587	0.4422582377280508	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	23	False	32	basic	0.1	['meanpool final_state attention']	True	138	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.868	2447	2753	2331	2891	2707	2749	1895	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.378573481764214e-06	adam	10	+accuracy	0.8148843930635838	4172.868	684.0	23	2447	1605	1731	2323	2605	1707	1895	2905	0.4026999932280334	0	0.8050458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4422772239361489	10000
48	22	0.8061926605504587	0.4489235963140215	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	31	False	32	basic	0.0	['meanpool final_state attention maxpool']	True	263	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4171.728	2807	3071	2675	3421	2757	2841	2977	2903		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.884714927168319e-06	adam	10	+accuracy	0.8208092485549133	4171.728	801.0	31	1747	3071	2675	2705	2755	2841	2977	1779	0.4451918626710567	0	0.8050458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4483041092753409	10000
49	2	0.8600917431192661	0.3387858771852085	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.3	['meanpool final_state maxpool attention']	True	145	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4173.004	2343	3099	2675	2705	2785	2869	3005	2385		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007922557019014332	adam	10	+accuracy	1.0	4173.004	318.0	11	2331	2275	2675	2705	2785	2749	2443	2385	0.0004234995675801132	0	0.8509174311926605	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.5134294884545465	10000
0	7	0.8543577981651376	0.6784953208906309	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.4	['meanpool maxpool attention final_state']	True	180	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4714.948	5417	4907	5577	4189	3969	5367	5683	5361		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0006568822659945647	adam	10	+accuracy	1.0	4714.948	1106.0	16	5417	4907	5535	4189	3969	4615	4769	5361	9.466827877106206e-05	0	0.8440366972477065	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.043968855935548	10000
1	0	0.5091743119266054	8.251348052706037	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.1	['attention final_state maxpool']	True	239	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4719.18	4859	5557	4083	4805	5011	5367	5007	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.08975119201868605	adam	10	+accuracy	0.511849710982659	4719.18	640.0	9	4841	5539	4083	4805	3945	5367	5007	4751	0.8590525380477377	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7336577283484595	10000
2	0	0.5091743119266054	2.5258478948048184	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['maxpool meanpool final_state attention']	True	422	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4738.048	6141	5539	4083	4919	5011	6751	5007	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.025876148716609627	adam	10	+accuracy	0.4937861271676301	4738.048	672.0	9	4841	5539	4083	4805	5011	5365	5007	4751	0.9174809917326896	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6990220738308771	10000
3	10	0.8887614678899083	0.7821243149893624	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	19	False	32	basic	0.0	['final_state attention maxpool meanpool']	True	207	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4715.28	5297	5783	5199	6167	5493	5437	5715	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.112785083554383e-05	adam	10	+accuracy	0.9998554913294798	4715.28	1334.0	19	5297	4203	3999	6167	5493	5397	5715	6295	0.0006050457276644245	0	0.8864678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.8506710885890892	10000
4	5	0.8635321100917431	0.7140371682388442	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	14	False	32	basic	0.1	['attention maxpool final_state meanpool']	True	300	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4743.992	5297	5783	5199	6167	5493	5397	5715	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004531895305747032	adam	10	+accuracy	1.0	4743.992	1009.0	14	5297	4181	3939	6167	5493	5289	5715	6295	3.653799059204242e-05	0	0.8520642201834863	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.167473988873618	10000
5	0	0.5091743119266054	0.6930098235607147	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.1	['final_state maxpool attention meanpool']	True	380	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4735.876	5417	4907	5577	5457	3969	4777	4785	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004931232544647651	adam	10	+accuracy	0.5216763005780347	4735.876	658.0	9	0	4907	0	5457	3969	4777	4785	6031	0.6923702057056164	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6935108197586877	10000
6	14	0.7442660550458715	0.5955808013677597	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	23	False	32	basic	0.3	['attention']	True	472	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4727.804	6141	5539	4083	5127	5509	6751	4999	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2578259509744036e-06	adam	10	+accuracy	0.7299132947976879	4727.804	1567.0	23	6141	5539	4083	4919	5011	5365	4999	4751	0.6043670144498623	0	0.7408256880733946	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5913395306893757	10000
7	1	0.8841743119266054	0.2768496429281576	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.4	['final_state maxpool attention']	True	298	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4730.4079999999985	5291	4955	5181	4521	5493	5145	5711	4509		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.51134073421129e-05	adam	10	+accuracy	0.9994219653179192	4730.4079999999985	698.0	10	5291	4955	5181	4521	5493	4057	5711	4509	0.004253583638349437	0	0.8795871559633027	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5927491690963507	10000
8	1	0.8899082568807339	0.2840726556522505	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.0	['final_state']	True	326	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4712.024	4777	5557	5073	3893	3969	5367	5007	4647		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.009028807426983e-05	adam	10	+accuracy	0.9997109826589596	4712.024	707.0	10	4777	5557	5073	3893	3969	5367	5007	4647	0.0019294768443099363	0	0.8853211009174312	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5784182931695666	10000
9	0	0.5091743119266054	0.692957878112793	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.3	['meanpool attention']	True	344	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4726.96	4961	4477	4633	5023	4969	5127	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0034819749400596327	adam	10	+accuracy	0.5199421965317919	4726.96	655.0	9	4961	4477	4633	5023	4969	5127	5711	4707	0.6926421789529686	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6930334057126727	10000
10	8	0.8176605504587156	0.5883889677269118	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.2	['final_state']	True	455	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4763.02	5297	5759	5199	6167	5493	5145	5711	4525		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0009897596441857286	adam	10	+accuracy	0.994942196531792	4763.02	1279.0	17	5297	5759	5199	6167	5493	4075	5711	4525	0.022253647008867856	0	0.8016055045871558	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.0086608401366643	10000
11	8	0.8818807339449541	0.44649951851793696	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.2	['final_state attention maxpool']	True	366	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4719.552	5417	5557	5577	4189	3969	5367	5683	5361		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1143245979146554e-05	adam	10	+accuracy	0.9971098265895952	4719.552	1160.0	17	5417	4907	5535	4189	3969	10	4769	5361	0.015466387130423075	0	0.8761467889908257	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5270311731312957	10000
12	4	0.8944954128440367	0.4512531475297042	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	13	False	32	basic	0.0	['meanpool final_state']	True	443	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4746.628	5417	5557	5091	4173	3969	5367	5683	5361		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.560199383923249e-05	adam	10	+accuracy	0.9998554913294798	4746.628	910.0	13	5417	4907	5091	4173	3969	4081	5683	5361	0.001896083732629152	0	0.8910550458715596	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6502807797597987	10000
13	4	0.8772935779816514	0.4651815202087164	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	13	False	32	basic	0.3	['final_state attention']	True	74	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4744.832	6125	4203	4075	6167	5493	6709	4961	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013018328243209214	adam	10	+accuracy	0.9997109826589596	4744.832	891.0	13	6125	4203	4075	10	5493	6647	4961	6295	0.002882428377145721	0	0.875	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.656144452846742	10000
14	40	0.7614678899082569	0.5916679693119866	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	49	False	32	basic	0.4	['final_state attention meanpool']	True	331	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4725.788	5417	5557	5577	5457	3969	5367	5683	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4247609705441102e-06	adam	10	+accuracy	0.7570809248554913	4725.788	3308.0	49	0	4907	0	5457	3969	4777	0	6031	0.6006805177108483	0	0.7614678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5900473743677139	10000
15	33	0.6995412844036697	0.6400214050497327	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	42	False	32	basic	0.1	['attention meanpool final_state maxpool']	True	78	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4704.532	6141	5557	4083	6167	5509	6751	5715	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.993785860088394e-06	adam	10	+accuracy	0.6365606936416185	4704.532	2735.0	42	4859	5557	4083	4805	3945	5367	5007	4751	0.6531726830565985	0	0.6983944954128439	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6396202317305973	10000
16	21	0.5951834862385321	0.6682471420083728	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	30	False	32	basic	0.0	['final_state']	True	117	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4710.84	6141	5557	5073	4919	5011	5367	5643	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4049942157632086e-06	adam	10	+accuracy	0.6124277456647399	4710.84	1967.0	30	4777	5557	5073	3893	3969	5367	5539	4647	0.6628437325152384	0	0.5951834862385321	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6679673918655941	10000
17	0	0.5091743119266054	0.6945418289729527	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['attention maxpool meanpool final_state']	True	185	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4721.584	4961	4477	4633	5023	4969	5127	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01146978326343138	adam	10	+accuracy	0.5216763005780347	4721.584	669.0	9	4961	4477	4633	5023	4969	5127	5711	4707	0.6923989703028982	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6935261722121919	10000
18	19	0.8016055045871558	0.4629325345158577	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	28	False	32	basic	0.4	['attention final_state meanpool']	True	100	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4711.668	5417	4907	5577	5457	3969	5367	5683	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.1213483630914045e-06	adam	10	+accuracy	0.8271676300578035	4711.668	1842.0	28	0	4907	0	5457	3969	4777	4785	6031	0.4591504016779535	0	0.7993119266055045	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.460067018866539	10000
19	8	0.8795871559633027	0.6467780609216008	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.4	['attention meanpool maxpool']	True	65	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4706.184	5297	5783	5199	6167	5493	4081	5711	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00026425616391937014	adam	10	+accuracy	1.0	4706.184	1171.0	17	5297	4039	5199	6167	5493	4081	5711	6271	0.0002422919110631064	0	0.8784403669724771	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7443475301510522	10000
20	1	0.8291284403669725	0.4021810655082975	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.0	['final_state maxpool']	True	132	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4721.672000000001	5417	4907	5577	5457	3969	4777	4785	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007723908392297516	adam	10	+accuracy	0.9995664739884392	4721.672000000001	725.0	10	0	4907	0	5457	3969	4777	4785	6031	0.0031455782186325795	0	0.8061926605504587	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.2363125519560916	10000
21	0	0.5091743119266054	0.6930554998772485	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['meanpool final_state']	True	77	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4704.088	6125	4203	4083	5127	5509	6751	4999	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03672468771180658	adam	10	+accuracy	0.5183526011560694	4704.088	648.0	9	6125	4203	4075	4877	5509	6751	4999	4751	0.6932049684810199	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6930732514177049	10000
