Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
246	1	0.3778383287920072	1.407421588897705	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	287.0		204.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2509.0679999999998	721	699	705	641	715	699	595	655	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0028940281581472183	adam	10	+accuracy	0.9993333333333332	2509.06	26.0	10	721	699	705	10	715	10	595	655	0.013889717830108924	0	0.3524069028156221	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.580494827694363
247	12	0.35967302452316074	1.4465606146388583	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.4		maxpool		True		471.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.752	789	1257	811	751	819	723	807	709	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.9404416475606103e-05	adam	10	+accuracy	0.3735555555555555	2544.748	104.0	21	771	1257	485	639	765	693	699	709	1.4394448928430046	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4395377039909365
248	3	0.254314259763851	1.5995516777038574	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.0		maxpool		True		353.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.708	1029	755	827	801	761	755	733	775	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.831992638302744e-06	adam	10	+accuracy	0.2706666666666667	2540.7039999999997	52.0	12	1029	755	827	611	10	755	363	775	1.5895797736208204	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.59118828508589
249	21	0.3151680290644868	1.5558398630883958	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.0		maxpool		True		236.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2515.916	735	751	645	1189	711	1217	1313	999	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.6379399855911168e-05	adam	10	+accuracy	0.3313333333333333	2515.916	88.0	30	735	693	645	793	663	1217	903	813	1.5500934594114062	0	0.3151680290644868	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5557211306360033
250	9	0.296094459582198	2.759611500634088	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4		meanpool		True		358.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.452	1029	783	827	801	761	755	733	799	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06687183128716287	adam	10	+accuracy	0.9355555555555556	2522.452	58.00000000000001	18	1029	783	827	629	409	755	635	775	0.195933584491132	0	0.2842870118074477	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.167424665557013
251	0	0.12806539509536785	1.6351827250586617	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2506.3360000000002	573	573	573	573	573	571	573	571	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.635211588760737e-06	adam	10	+accuracy	0.15	2506.328	23.0	9	573	573	573	573	573	571	573	571	1.64258787833469	0	0.12806539509536785	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6319611204995048
252	13	0.3151680290644868	1.5215666823916965	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3		maxpool		True		416.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.072	873	1253	703	1147	683	1153	899	987	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5410017639382573e-05	adam	10	+accuracy	0.3353333333333333	2544.0679999999998	96.0	22	10	1187	631	1147	673	867	835	987	1.5140196034606077	0	0.3133514986376022	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5103469755914476
253	10	0.37057220708446864	1.4546074668566389	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.0												linear					bag_of_word_counts	classifier	2534.56	563	563	563	563	563	563	561	563	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0013415151206613689	adam	10	+accuracy	0.8186666666666667	2534.56	834.0	19	563	563	563	563	563	563	561	561	0.9838886042715798	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4510974287986755
254	21	0.35149863760217986	1.4522284732924566	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.4		meanpool		True		370.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.94	1237	793	1289	853	783	887	1243	1073	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.6765491566484453e-05	adam	10	+accuracy	0.36177777777777775	2537.94	130.0	30	779	717	667	299	673	627	0	1073	1.457922137958903	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4518211351500616
255	10	0.17438692098092642	1.619912326335907	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2507.348	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.654916782114038e-06	adam	10	+accuracy	0.19511111111111112	2507.348	44.0	19	10	573	573	573	573	573	573	573	1.6107175299819088	0	0.1734786557674841	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6189451350106134
256	0	0.3832879200726612	1.3892556097772386	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2504.176	573	573	571	573	573	573	571	573	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.034404378830163874	adam	10	+accuracy	1.0	2504.172	26.0	9	573	573	571	573	573	573	571	573	0.0023995402636347524	0	0.3333333333333333	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3771175278557672
257	2	0.3860127157129882	1.995387229654524	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0		maxpool		True		208.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2516.084	735	693	645	793	663	1217	903	999	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.009206889566559618	adam	10	+accuracy	1.0	2516.084	33.0	11	735	693	645	793	663	1217	903	813	0.000382036348627749	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.890019509527418
258	16	0.34150772025431425	1.5624566276868184	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4												linear					bag_of_word_counts	classifier	2509.688	1653	1108	1653	1653	1653	1653	1653	1108	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011000541517159026	adam	10	+accuracy	0.4242222222222222	2509.688	2111.0	25	1106	1106	1108	1106	1108	1106	1108	1108	1.5236537338982166	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5619466768370731
259	6	0.2652134423251589	48.162795596652565	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	176.0		376.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2510.1079999999997	683	685	689	691	657	703	735	591	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.047791306548402426	adam	10	+accuracy	0.3917777777777778	2510.1079999999997	43.0	15	683	663	689	691	657	703	10	591	1.3577511629588168	0	0.2606721162579473	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	62.625574747721345
260	13	0.3578564940962761	1.945796165201399	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3												linear					bag_of_word_counts	classifier	2510.776	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.029965225066185267	adam	10	+accuracy	0.946	2510.776	2592.0	22	1647	1108	1653	1653	1653	1653	1653	1653	0.19498692473895116	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9554454684257507
261	14	0.3097184377838329	1.5398764080471463	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2505.396	573	573	573	573	573	573	573	571	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00023741753820185883	adam	10	+accuracy	0.33511111111111114	2505.3920000000003	49.0	23	421	573	251	573	573	251	573	571	1.5247159558282772	0	0.3069936421435059	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.538655711544885
262	23	0.29881925522252506	1.5559794637891982	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2503.48	573	573	571	573	573	571	573	573	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002889108958531514	adam	10	+accuracy	0.2995555555555556	2503.48	70.0	32	573	573	571	573	571	571	331	573	1.5478888363905356	0	0.2979109900090827	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5558604796727498
263	0	0.3742052679382379	1.4314230746693082	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2503.46	573	571	573	573	573	571	571	573	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07799209331548335	adam	10	+accuracy	0.9915555555555556	2503.452	22.0	9	10	571	573	573	573	571	10	433	0.01973064978357772	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.942322691281637
264	9	0.3742052679382379	1.4078231387668183	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	138.0		467.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2509.5879999999997	713	685	637	723	663	591	735	659	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.552195142029865e-05	adam	10	+accuracy	0.4766666666666667	2509.5879999999997	45.0	18	665	673	637	723	10	591	735	507	1.264443125523312	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3996510836813183
265	17	0.262488646684832	1.5700631737709043	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	247.0		215.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2508.436	757	719	681	629	669	793	689	723	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.157857986659652e-06	adam	10	+accuracy	0.2722222222222222	2508.436	68.0	26	737	237	681	629	657	651	0	723	1.5685663945238355	0	0.2615803814713896	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5699786874983046
266	9	0.3651226158038147	1.4722168511814542	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4												linear					bag_of_word_counts	classifier	2509.14	563	563	563	563	563	563	561	561	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001375947535121983	adam	10	+accuracy	0.6968888888888889	2509.14	538.0	18	0	563	0	563	0	0	0	0	1.1169577820200316	0	0.3605812897366031	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4672191076808505
267	1	0.25340599455040874	1.6002802981270683	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1		maxpool		True		162.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2518.576	1029	755	827	801	761	755	733	775	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.713735378561057e-06	adam	10	+accuracy	0.272	2518.576	40.0	10	1029	755	827	0	761	755	733	775	1.5793587489866874	0	0.25340599455040874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5803409616152446
268	6	0.3851044504995459	1.4013691941897075	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.3		meanpool		True		116.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2515.152	901	1253	631	1147	673	867	835	987	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00026979560284274017	adam	10	+accuracy	0.45	2515.152	44.0	15	0	1187	631	1147	673	867	835	987	1.2720543582674484	0	0.3832879200726612	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3935601313908894
269	11	0.2997275204359673	1.5593136482768588	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7]	224.0		360.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2508.86	683	663	689	691	657	703	735	591	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.072639075543853e-06	adam	10	+accuracy	0.30466666666666664	2508.856	50.0	20	0	663	637	691	647	687	0	503	1.5495082072808708	0	0.29881925522252506	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5583238932821486
270	8	0.3887375113533152	2.419704907470279	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.2		attention		True		418.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.8720000000003	873	1187	703	1147	683	739	899	987	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0015012078031369687	adam	10	+accuracy	0.9746666666666668	2522.8720000000003	56.0	17	873	1121	631	1147	673	385	835	987	0.10797670856118202	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.875849419169956
271	9	0.40417801998183467	1.35831175910102	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2503.1639999999998	573	573	571	571	573	571	573	571	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0026992294657291194	adam	10	+accuracy	0.7144444444444444	2503.1639999999998	42.0	18	573	21	0	0	493	553	571	571	0.8861476619478682	0	0.3987284287011808	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3596505588955348
272	11	0.3587647593097185	1.473694536421034	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.2												linear					bag_of_word_counts	classifier	2510.144	1108	1108	1108	1106	1108	1106	1108	1108	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0010055038177988502	adam	10	+accuracy	0.7093333333333334	2510.144	1300.0	20	563	563	563	563	563	561	563	563	1.1422462513749028	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4700513084729512
273	2	0.3742052679382379	1.444222840997908	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.3												linear					bag_of_word_counts	classifier	2509.936	563	563	563	563	563	563	561	563	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006760921211082917	adam	10	+accuracy	0.9015555555555556	2509.936	495.00000000000006	11	563	563	563	563	563	563	561	561	0.4930790725728156	0	0.3642143505903724	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.487524237897661
274	10	0.259763851044505	1.5840531190236409	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2503.364	573	573	573	573	573	571	573	571	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.814734580391413e-05	adam	10	+accuracy	0.276	2503.364	39.0	19	573	573	573	573	573	571	573	571	1.5764662531060232	0	0.2579473206176203	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5810644957754347
275	3	0.28247048138056313	1.5679053465525312	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.2		meanpool		True		506.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2556.2960000000003	951	1385	719	1147	673	899	869	987	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.735551999355914e-06	adam	10	+accuracy	0.2886666666666667	2556.2960000000003	64.0	12	915	1385	719	735	673	899	665	631	1.5629199793640995	0	0.28065395095367845	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5644558933046129
276	4	0.3969118982742961	1.530614137649536	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3		meanpool		True		160.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2518.536	757	749	1015	929	1181	709	903	885	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001114865004056745	adam	10	+accuracy	0.8755555555555555	2518.536	50.0	13	513	749	1015	929	1181	10	689	885	0.37635946126890857	0	0.3751135331516803	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.680957701471117
277	0	0.3533151680290645	1.4860772291819255	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0												linear					bag_of_word_counts	classifier	2509.024	1108	1108	1653	1653	1108	1653	1108	1106	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.024513981661156536	adam	10	+accuracy	0.9982222222222222	2509.024	806.0	9	1106	1108	1108	1108	1108	1106	1108	1106	0.07123516578699501	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0234887003898616
278	6	0.3760217983651226	1.4293400446573894	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.0		attention		True		162.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2517.1839999999997	741	693	655	873	1129	1217	903	867	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00010364921393688743	adam	10	+accuracy	0.4111111111111111	2517.1839999999997	44.0	15	723	693	655	873	1079	0	903	867	1.372983218918384	0	0.3751135331516803	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4108902613321943
279	24	0.2361489554950045	1.6064305371708338	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.4												linear					bag_of_word_counts	classifier	2510.096	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.553927829048377e-06	adam	10	+accuracy	0.2413333333333333	2510.092	1403.0	33	563	563	563	563	563	563	561	563	1.6063242210468776	0	0.2361489554950045	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6064160135057235
280	4	0.35603996366939145	3.3166658878326416	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	97.0		374.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2507.3920000000003	753	631	633	671	637	681	623	687	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004760826228033248	adam	10	+accuracy	0.9993333333333332	2507.312	34.0	13	10	631	633	501	637	10	623	687	0.0075583466341797734	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.836815648608738
281	21	0.23069936421435056	1.6071106592814128	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.1												linear					bag_of_word_counts	classifier	2509.504	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.860204578629863e-06	adam	10	+accuracy	0.2628888888888889	2509.504	1284.0	30	561	563	563	563	561	563	563	563	1.6044906898283622	0	0.23069936421435056	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6070798503028016
282	4	0.3851044504995459	1.8586289485295613	False	4500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3		attention		True		450.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2541.6	831	1273	875	1189	791	871	715	737	/home/suching/reproducibility/data/sst/train_4500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006024202155466307	adam	10	+accuracy	0.9937777777777778	2541.6	65.0	13	831	1273	841	1189	711	871	0	163	0.02923958095341501	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.0974501503838425
